2208067;одер꙽жима;одьржати;V-;-spppfn-si;-spppma-si:одержим|-spppmn-si:одьрьжимъ|-ppppmn-si:одержими|3paia----i:одьржаша|-ppppmi-wi:ѡдержимыми|-ppppfa-si:ѡдержимы|-sspamn-si:ѡдержалъ|-ppppma-si:ѡдержимы|3siia----i:одержаше
2208068;сꙋщи;быти;V-;-sppafn-si;3spia----i:есть,етсь,ѥсть,естъ,есте|-pppamd-wi:сѹщиимъ|3saia----i:бысть,бꙑсть,быстъ,быстʼ|3ppia----i:бдуть,соуть|3siia----i:будѧше,бѧшеть,бѹдꙗше,бѹдѧше,бꙋдѧше,бяшетъ,Бяшеть|-pppama-wi:сущая,сѹщаѧ|3pfia----i:боудоуть|-supamn-si:бывше|3piia----i:бѣахѹть|3paia----i:быша,бꙑша|-sspamn-si:былъ,был꙽,бꙑлъ,бꙑло,бꙑле|--pna----i:быти,бꙑти,быть,Быти|3diia----i:бѧста,бѣста,беста|1piia----i:бѧхомъ|-pspann-si:была,были|-sppafd-wi:сущеи,сѹщеи|-sppafd-si:сущи,суще,сѹщи,сѹще|-sppamg-si:соуща|1spia----i:ес꙽мь,есемо,есьмь,есьмъ|3spma----i:буди,бѹди,бѹдь,бꙋди|3daia----i:быста,бѣста,бꙑста|3sfia----i:боудеть,боудетъ,боудѣте,боудѣть,боудѣтѣ|-supafd-si:бывъши|-supanl-wi:бывшемъ|-supang-wi:бывшаго|-sfpama-wi:будущии,будущїи,бѹдѹщии,бѹдѹщиї|-sfpamn-wi:будущии|-pppamg-wi:сѹщиихъ|1ppia----i:ес꙽мы|-pfpama-wi:будущая|2spia----i:бѹдеши,бѹдьше|1paia----i:быхомъ,быхъмъ|2ppia----i:есте,ѥсте,естя,єсте|-pupamn-si:бывъше|-sppafa-si:сущю,сѹщю,сѹщȣ,сѹщѹ|-supafn-si:бывши|1sfia----i:буду,бѹдѹ|2spma----i:буди,бѹди,бꙋди|-pupana-wi:бывшая|1pfia----i:будемъ|-sspafn-si:была|-pspamn-si:были,Были|2paia----i:бысте,бѣсте|-sppang-wi:сущаго,сѹщаго|2dfia----i:будета|3dpia----i:еста,ѥста|2sfia----i:бѹдеш]и|-pupamd-wi:бывшимъ|-supamd-si:бывъшю,быв꙽шѹ|-sppamn-wi:соущїи|-sspann-si:был҃о|-supana-wi:бывъшеѥ|-supafa-si:бывшю,бывши|-pppama-si:суща,сѹща|-pppamd-si:сущемъ,сѹщемъ|-sppamd-si:сущю,сѹщю,сущу,сѹщѹ,сѹщȣ,сꙋщꙋ,сѹщꙋ|1saia----i:быхъ,бѧхъ,бꙑхо|2daia----i:быста|-dppamn-si:суща|2dpia----i:еста,ѥста|-sppafa-wi:сущюю|-sppama-si:сущи,сѹщь|-sppand-si:соущꙋ|2pfia----i:боудѣте|1dpia----i:есвѣ,есвҍ|1siia----i:бѣхъ|1dfia----i:будевѣ,бѹдевѣ|-pspafn-si:были|-supand-si:бывъшю,быв꙽шѹ|-sppamg-wi:сѹщааго|-pppamn-wi:соущїи|-pppami-wi:сѹщиими|-sfpamg-wi:бѹдѹщаго|-dppamg-si:сѹщю|-dupamg-si:бывъшю|2saia----i:бысть|2ppma----i:будѣте|-sfpaml-wi:бѹдѹщемъ|-pppann-wi:сущие|-sppann-wi:сущее|-supamn-wi:бывыи,бывьї|-sppamn-si:сѹщь,буда|-supamg-si:бывъша|2siia----i:бѣ|-pppaml-wi:сѹщиихъ|-sppann-si:сѹще|-pppana-si:сѹща|-sppafn-wi:сѹщаꙗ,сѹщаѧ|-sppana-si:сѹще|-pppang-wi:сѹщиихъ,бѹдꙋщих|-sppama-wi:сѹщии|-pppana-wi:соущаѧ|-pppand-si:сѹщемъ|-sppamd-wi:сѹщюѹмѹ|-pupamn-wi:бывъшеи|1ppma----i:бѹдѣмъ|-pupamd-si:бывъшемъ|-sppang-si:сѹща|-dppamd-si:сѹщема|-pupamg-wi:бывъшиихъ|-pppafd-wi:соущимъ|-supafa-wi:бывшꙋю,бывшюю|-supamg-wi:быв꙽шаго|-sfpang-wi:бѹдꙋщаго|-pfpann-wi:бѹдѹщаѧ|-supann-wi:быв꙽шее|-pfpand-wi:бѹдꙋщим|-sfpana-wi:бѹдꙋщее|-pfpana-wi:бѹдꙋщаѧ,будущая|-pupang-wi:быв꙽шихъ|-sppana-wi:сѹщее|-pupama-wi:быв꙽шаѧ|-dspamn-si:была|-supama-wi:бывшии|-pppann-si:суща|-dupamg-wi:бывшею|-supang-si:бывша
2208069;і;и;C-;---------n;no distractor
2208070;ѹжас꙽ши;ужаснути;V-;-supafn-si;3paia----i:оужасоша|-sspamn-si:ѹжаслъ|3saia----i:оужасе|-pupamn-si:оужасʼше|--pna----i:ѹжас꙽нꙋти
2208071;сѧ;себе;Pk;3s---qa--i;no distractor
2208072;нача;начати;V-;3saia----i;1spia----i:начнемъ|-supamd-si:начьнъшю,начен꙽шѹ|3daia----i:начаста|3paia----i:начаша,начашѧ,начѧша,начашя,начяша|-supamn-si:наченъ|3spia----i:начнеть,начнетъ|3ppia----i:начнуть,начьнѹт|3piia----i:начаху,начахѹ|--pna----i:начати,начяти,Начати|-sspamn-si:началъ|1saia----i:начахъ|2spia----i:начнеши|2spma----i:начьни|-suppnn-si:начато|3siia----i:начаше|1paia----i:начахомъ|1ppia----i:нач꙽нем|-pspamn-si:начали|2ppia----i:начнете|-dspamn-si:начала|2paia----i:начясте
2208073;в꙽;въ;R-;---------n;no distractor
2208074;себѣ;себе;Pk;3s---fl--i;3s---qa--i:стѧ,сиѧ,с꙽ѧ|3p---ma--i:сѧ|3s---ma--i:собѧ,себѧ|3s---qg--i:собе,себе,себѧ,себя|3s---mi--i:соб[ою|3s---fi--i:собою|3s---qi--i:собою|3s---fg--i:себѧ,сѣбѧ,себе|3s---fa--i:сїѧ|3p---mi--i:собою|3s---nd--i:си|3s---ni--i:собою
2208075;плакати;плакати;V-;--pna----i;3saia----i:плака,плача|-sppamn-si:плачючи|-dppamn-si:плачюща|3daia----i:плакаста|-sppana-si:плачюще|3piia----i:плакахѹть|3paia----i:плакаша,Плакаша|-supamn-si:плакавъ|2spia----i:плачеши|3siia----i:плакааше|-sspamn-si:плакалъ|1spia----i:плачю|-sppamd-si:плачющю|2spma----i:плачи|1saia----i:плакахъ|-pppamn-si:плачючи,плачюще,плачющи|-pupamn-si:плакавше|3spia----i:плачетъ,плачеть|3ppia----i:плачютъ|-sppafd-wi:плачющеи|-sppafn-si:плачючи,плачющи|-sppamg-si:плачюща|-pppama-si:плачюща|-sspafn-si:плакала
2208076;прочаѧ;прочии;A-;-p---fnpwi;-p---mnpwi:прочии,Прочии,прочїи,прочиї|-p---mnpsi:прочи|-p---mipwi:прочиими|-p---mgpwi:прочихъ|-p---fdpwi:прочимъ|-p---mdpwi:прочимъ|-p---mlpwi:прочих|-s---napwi:прочее,прочеѥ|-p---nipwi:прочими|-p---ngpwi:прочихъ|-s---nnpwi:прочее|-s---fnpwi:прочая|-s---fdpwi:прочеѥ|-p---fgpwi:прочих|-p---ndpwi:прочимъ|-p---fipwi:прочими|-s---fgpwi:прочїѧ|-s---fapwi:прочюю|-s---napsi:прочѣ|-s---nlpsi:прочѣ
2208077;же;же;Df;---------n;no distractor
2208078;вѣрныѧ;вѣрьныи;A-;-p---fnpwi;-s---nnpwi:вѣрное|-p---mdpwi:вѣрнымъ|-p---fgpwi:вѣрных|-p---mnpwi:вѣрнии,вѣрнїи|-p---mgpwi:вѣрьныихъ|-p---mapwi:вѣрныя|-s---mnpwi:вѣрныи,вѣрный|-s---mnpsi:вѣренъ,вѣрьнъ|-p---mnpsi:вѣрни|-s---napsi:верьне|-s---mvpsi:вѣрне|-s---napwi:вѣрное
2208079;оны;онъ;Pd;-p---fn--i;-s---mn--i:ѡнъ,онъ,ѡнʼ,ѻнʼ,он꙽,ѡн꙽,онь,оно|-s---fn--i:онъи|-s---fa--i:ону,ѡну,ѡнꙋ,ѡнѹ|-p---md--i:онѣмъ,ѡнѣмъ,ѡнѣмʼ,ѡнемʼ,онымъ|-s---ma--i:онъ,ѡнъ,ѻнʼ,он꙽|-s---md--i:ѡномоу|-p---mg--i:ѡнѣхъ,ѡнихъ,онꙑхъ|-s---ng--i:ѡного|-d---md--i:ѡнѣма,онѣма|-d---mn--i:ѡна,ѡнѣ,она|-p---fa--i:ѡны|-s---ml--i:ѡном|-s---mg--i:ѡного|-p---nd--i:онѣмъ|-d---fn--i:ѡнѣ|-s---na--i:ѡно,оно|-p---na--i:она|-s---fd--i:онои|-s---nn--i:ѡно,онъ
2208080;жены;жена;Nb;-p---fn--i;-p---fd--i:женамъ,Женамъ|-p---fg--i:женъ.|-s---fi--i:женою,женъю|-s---fa--i:женоу|-s---fd--i:женѣ,ЖЕНѢ,жене|-s---fn--i:жена|-p---fl--i:женах|-d---fd--i:женома,женама|-d---fa--i:женѣ|-p---fi--i:женанами|-p---md--i:женам|-s---fl--i:жене,женѣ|-s---fv--i:жено
2208081;пристꙋпльши;приступити;V-;-pupafn-si;3spia----i:приступить|--pna----i:приступити,пристꙋпити,пристѹпити|3paia----i:прїступиша,приступиша,пристꙋпиша,пристѹпиша|3saia----i:приступи,пристѹпи,пристꙋпи|3daia----i:приступиста|-pupamn-si:Приступивъше,приступивъше,приступивъще|3ppia----i:пристѹпѧт|1paia----i:пристѹпихомъ|-sppamn-si:приступя|-sspamn-si:приступилъ|-sppafn-si:приступя|-pspamn-si:приступили,пристꙋпили|-supamn-si:пристꙋстꙋпивъ|1ppma----i:пристоупимъ
2208082;к;къ;R-;---------n;no distractor
2208083;неи;и;Pp;3s---fd--i;3s---mg--i:него,нѣго,нево,негѡ,нѣво,нѥго,ѥ]го|3p---ml--i:нихъ,нихʼ,них҃|3p---md--i:им же|3s---ma--i:нь,не,и҃|3s---md--i:емоу,нему,нѣму,немѹ,нѥмѹ,немȣ,нѥмо,немꙋ,ѥмоу,нѣмѹ,нѣмꙋ|3s---mi--i:нимъ,немъ,нимь,нїмь,ним꙽,дним,нимо|3p---fa--i:нѣ|3s---na--i:е же|3p---mg--i:нихъ,нїхъ,нихʼ|3p---ma--i:ихъ|3s---fi--i:нею,нѣю,нѥю|3p---mi--i:ними.|3p---fg--i:нихъ|3p---ng--i:ихъ|3d---ma--i:нѧ|3d---md--i:нима|3s---ng--i:него|3s---fa--i:ню|3s---ml--i:немь,немъ,нѣмь,нѣмъ,ньмь,нѥмь,немʼ,нем҃|3d---mi--i:нима|3d---mg--i:нее,нею|3p---fl--i:нихъ|3s---ni--i:имь,имъ|3p---fd--i:нимъ|3p---fi--i:ними|3p---nl--i:нихъ|3p---na--i:ѧ,ꙗ|3s---nl--i:немъ,немь,нѥмь|3p---nd--i:нимъ|3p---ni--i:ими|3s---nd--i:емѹ
2208084;начашѧ;начати;V-;3paia----i;3saia----i:начатъ,начать,начаты|1spia----i:начнемъ|-supamd-si:начьнъшю,начен꙽шѹ|3daia----i:начаста|-supamn-si:наченъ|3spia----i:начнеть,начнетъ|3ppia----i:начнуть,начьнѹт|3piia----i:начаху,начахѹ|--pna----i:начати,начяти,Начати|-sspamn-si:началъ|1saia----i:начахъ|2spia----i:начнеши|2spma----i:начьни|-suppnn-si:начато|3siia----i:начаше|1paia----i:начахомъ|1ppia----i:нач꙽нем|-pspamn-si:начали|2ppia----i:начнете|-dspamn-si:начала|2paia----i:начясте
2208085;вопрошати;въпрашати;V-;--pna----i;3daia----i:оупращаста|3saia----i:въпраша|-pppamd-wi:въпрашающим|2spma----i:впрашаи|3ppia----i:вопрошают|3siia----i:въпрашаше|3paia----i:вопрошашѧ|-pppamn-si:вопрашающе|1ppia----i:вопрошаем꙽|1spia----i:вопрашаю|2spia----i:вопрошаеши|1saia----i:вопрошах|-sppamn-si:вопрашаѧ
2208086;ю;и;Pp;3s---fa--i;3s---mg--i:него,нѣго,нево,негѡ,нѣво,нѥго,ѥ]го|3p---ml--i:нихъ,нихʼ,них҃|3p---md--i:им же|3s---ma--i:нь,не,и҃|3s---md--i:емоу,нему,нѣму,немѹ,нѥмѹ,немȣ,нѥмо,немꙋ,ѥмоу,нѣмѹ,нѣмꙋ|3s---mi--i:нимъ,немъ,нимь,нїмь,ним꙽,дним,нимо|3s---na--i:е же|3p---mg--i:нихъ,нїхъ,нихʼ|3p---ma--i:ихъ|3s---fl--i:неи,ней,нѥи,нѣи|3s---fi--i:нею,нѣю,нѥю|3p---mi--i:ними.|3p---fg--i:нихъ|3p---ng--i:ихъ|3d---ma--i:нѧ|3d---md--i:нима|3s---ng--i:него|3s---fg--i:нея,неꙗ,неѣ,нее,нѥꙗ,неи|3s---fd--i:неи,нѥи|3s---ml--i:немь,немъ,нѣмь,нѣмъ,ньмь,нѥмь,немʼ,нем҃|3d---mi--i:нима|3d---mg--i:нее,нею|3p---fl--i:нихъ|3s---ni--i:имь,имъ|3p---fd--i:нимъ|3p---fi--i:ними|3p---nl--i:нихъ|3p---na--i:ѧ,ꙗ|3s---nl--i:немъ,немь,нѥмь|3p---nd--i:нимъ|3p---ni--i:ими|3s---nd--i:емѹ
2208087;гл҃ющы;глаголати;V-;-pppafn-si;3piia----i:глаголааху|3spia----i:глаголеть,глаголетъ|-ppppmn-wi:гл҃ми|-sppamn-si:глаголꙗ,глаголѧ|-pppamn-si:гл҃юще,г҃люще,гл҃ющи|3saia----i:глагола|--pna----i:глаголаати|2ppma----i:гл҃те|-sppafn-wi:гл҃щи|-sppafn-si:глаголющи|2siia----i:гл҃ше|3siia----i:глаголааше|3ppia----i:глаголютъ|-sppamg-si:глаголюща|1spia----i:Глаголю|3paia----i:гл҃аша|-dppamn-si:гл҃ща,глщ҃а|-sppann-wi:гл҃щее,глщ҃ее|2saia----i:гл҃а|1saia----i:гл҃ахъ|-sppamd-si:гл҃ющѹ,гл҃ющꙋ|2dpia----i:гл҃ета|3daia----i:гл҃аста|-spppmn-wi:глаголѣмыи|-sspamn-si:гл҃алъ|-pspamn-si:гл҃али|2spia----i:глаголеши|-pppamd-wi:глщ҃имъ|-spppfn-wi:ГЛАГОЛЕМАЯ,глаголемаѧ|2spma----i:гл҃и|-pppama-wi:гл҃ющаѧ|-supamg-wi:гл҃авъшааго|-sppamn-wi:гл҃ꙗи|-supamd-si:гл҃авъшю|-supamn-si:гла҃въ,гл҃авъ|2ppia----i:гл҃те|-sppang-si:гл҃юща|-pppafd-wi:гл҃ющимъ|2daia----i:гл҃аста|-spppfa-wi:гл҃емѹю|-sppana-wi:гл҃ющее|-spppmg-wi:гл҃емаго|-sppang-wi:гл҃ющаго|-spppng-wi:гл҃емаго|-pppamd-si:глщ҃мъ|1ppia----i:гл҃ем
2208088;імаши;имѣти;V-;2spia----i;3spia----i:ИМѢ ЕТЪ|-pppamn-si:имѣюще|3piia----i:имѧхѹти,имѧхѹть|3ppia----i:имѣють,имѣютъ,имоуть|1ppia----i:имѣемъ|3siia----i:имѣꙗшеть|--pna----i:имѣти|-sppamn-si:имѣя,имѣꙗ,имѣѧ|-sppafn-si:имущи,имуща|2ppma----i:имѣите|2dpia----i:имата|-sppamg-si:имуща,имѹща|1spia----i:имамъ,имам꙽|2ppia----i:имѣете|-pspamn-si:имѣли|3saia----i:имѣ|-pppann-si:имуща|2spma----i:имѣи,имѣй,имеи|-sspamn-si:имѣлѣ,имѣлъ,ꙇмѣлъ|-supamn-si:имѣвъ|-sppafg-si:имѣющѣ|-sppamn-wi:имѣѧи|-sppand-si:имѹщю|-dppafn-si:имѹщи|3dpia----i:имета|1dpia----i:имавѣ|-sppamg-wi:имоущаго|1siia----i:имѣѧх|-dppamn-si:имѹща|-sppafa-si:имѹщꙋ|-sppama-si:имѹщъ|-pppafn-si:имѹщи|-pppana-si:имуща|-sppamd-si:имущю|-sspafn-si:мҍла
2208089;ли;ли;Du;---------n;no distractor
2208090;в꙽;въ;R-;---------n;no distractor
2208091;пазꙋсѣ;пазуха;Nb;-s---fl--i;no distractor
2208092;младенца;младеньць;Nb;-s---mg--i;-s---ma--i:младенець,младенецъ|-s---mn--i:младенець,младенецъ|-p---md--i:младен꙽цем|-s---ml--i:младен꙽цы|-s---md--i:младеньцꙋ|-p---ml--i:младенцех|-p---mg--i:младенцевъ|-s---mi--i:младенцем
2208093;пеленами;пелена;Nb;-p---fi--i;-p---fg--i:пеленъ|-p---fl--i:пеленах|-p---fa--i:пелены|-s---fg--i:пелены
2208094;повита;повити;V-;-suppmg-si;no distractor
2208095;егоже;иже;Pr;-s---mg--i;-s---fg--i:неяже,неꙗже,неѧже|-s---fn--i:яже,иже,Яже,ꙗже|-s---nn--i:ѥ же|-s---na--i:не же|-s---nd--i:немуже,ѥмѹ же|-p---mg--i:нихъ же|-p---mn--i:иже,Иже,яже|-p---ml--i:нихъ же|-s---mn--i:иже,Иже,ИЖЕ,ꙇже|-p---ma--i:нѧже|-s---fa--i:ню же|-s---fl--i:неи же,нѥи же|-p---nn--i:яже,ꙗже|-s---ml--i:нем꙽ же,немь же|-s---md--i:ему же,єму же|-s---ni--i:имьже|-d---fg--i:неюже|-p---na--i:нѧже|-p---md--i:имʼ же|-p---ng--i:ихъ же|-d---mg--i:еюже|-d---mn--i:яже|-p---fi--i:имиже|-p---fn--i:яже,ꙗже|-s---mi--i:нимь же|-d---fn--i:иже|-s---ma--i:яже,иже|-p---fd--i:имъже|-s---fi--i:ѥюже,еюже|-s---nl--i:нем꙽ же|-p---fg--i:них꙽же|-p---ni--i:ими же|-p---nl--i:них꙽же|-s---fd--i:нее же|-p---nd--i:им꙽же
2208096;гласъ;гласъ;Nb;-s---ma--i;-s---mi--i:гласъмь,гл҃асмь,гл҃сомъ,гласомъ|-s---mg--i:гласа,г҃лса|-p---ma--i:гласы|-p---mn--i:гласы,гласи|-s---md--i:гласѹ|-p---mi--i:гласы,гл҃сы
2208097;младен꙽ческїи;младеньчьскыи;A-;-s---mapwi;no distractor
2208098;слышахомъ;слышати;V-;1paia----i;-pppamn-si:слы шаще|3saia----i:слышаще|-supamn-si:слышавъ,слышивъ,слышавʼ,слышав꙽|3paia----i:слышиша,слышаша|-pupamn-si:слышавъше,слышав꙽ши,слышав꙽ше|--pna----i:слышати|1saia----i:слышахъ|2ppma----i:слышить|1ppia----i:слышимъ|1spia----i:слышю,слꙑшѹ,слꙑшю|3daia----i:слышаста|-dupamn-si:слышавша|-pspamn-si:слышали,слышели|-suppnn-si:слышано|3piia----i:слышааху|-sppamn-si:слыша,слꙑша|2spma----i:слыши|-sspafn-si:слышала|-sspann-si:слышало|-sspamn-si:слышалъ,слышелъ|2paia----i:слышасте|-supafn-si:слышавъши|3siia----i:слышашети|-spppmn-si:слышимъ|-pppamd-si:слышащемъ|-sppamd-si:слышащю|-puppma-si:слышаны|-pppaml-wi:слышащих|-pppama-si:слышащаѧ|-pupamd-wi:слышав꙽шим|-pppamd-wi:слышащим|3spia----i:слышить,слышитъ
2208099;во;въ;R-;---------n;no distractor
2208100;всеи;вьсь;Px;-s---fl--i;-p---ma--i:въсѧ,вьсꙗ,вьсѧ|-p---mn--i:вьси,в꙽си,вохи|-p---na--i:вьсѧ,вьсꙗ|-s---na--i:вьсе,вохо|-p---fn--i:вси,всѣ,все|-s---fa--i:вьсю,въсю|-s---nn--i:вьсе|-p---ml--i:всѣхъ|-s---fn--i:вьсꙗ,вьсѧ,в[сѧ|-p---mi--i:вьсѣми|-p---fa--i:вьсꙗ,вьсѣ,вьсѧ|-s---ma--i:весь,вьсь,весъ,въсь|-p---md--i:вьсѣмъ|-p---mg--i:вьсѣхъ|-s---ni--i:вьсѣмь|-s---mn--i:весь,вьсь|-s---nl--i:вьсемь|-p---fd--i:вьсѣмъ|-p---nn--i:вьсꙗ,вьсѧ|-p---ng--i:вьсѣхъ|-p---fg--i:вьсѣхъ|-s---mg--i:вьсего|-p---ni--i:всѣми|-p---fl--i:всѣхъ|-s---ng--i:вьсего|-s---md--i:въсемѹ,всѣмоу,всемоу,Всемоу|-p---nl--i:вьсѣхъ|-s---fg--i:вьсеꙗ|-s---fi--i:вьсею|-s---nd--i:всему,всѧмѹ,всемѹ,всѣмѹ,всемꙋ|-s---mi--i:всѣмъ|-s---ml--i:вьсемь|-p---nd--i:вьсѣмъ|-p---fi--i:вьсѣми
2208101;цр҃кви;цьркы;Nb;-s---fl--i;-s---fa--i:цр҃ькъвь,цр҃ьковь,ц҃рьковь|-p---fg--i:цр҃квии,црк҃вии,церквеи,цр҃квїи|-s---fi--i:црк҃вью,цр҃квию|-p---fn--i:црк҃ви|-p---fl--i:црк҃вахъ|-p---fd--i:црк҃вамъ,цр҃квамъ,ц҃рквамъ,цкр҃вамъ|-d---fa--i:црк҃ви,цркв҃и
2208102;верещающе;верещати;V-;-pppamn-si;no distractor
2208103;она;онъ;Pd;-s---fn--i;-p---mn--i:ѡни,ѡнѣ,они,онѣ,оны|-s---mn--i:ѡнъ,онъ,ѡнʼ,ѻнʼ,он꙽,ѡн꙽,онь,оно|-s---fa--i:ону,ѡну,ѡнꙋ,ѡнѹ|-p---md--i:онѣмъ,ѡнѣмъ,ѡнѣмʼ,ѡнемʼ,онымъ|-s---ma--i:онъ,ѡнъ,ѻнʼ,он꙽|-s---md--i:ѡномоу|-p---mg--i:ѡнѣхъ,ѡнихъ,онꙑхъ|-s---ng--i:ѡного|-d---md--i:ѡнѣма,онѣма|-p---fa--i:ѡны|-s---ml--i:ѡном|-s---mg--i:ѡного|-p---nd--i:онѣмъ|-d---fn--i:ѡнѣ|-p---fn--i:ѡнѣ,оны,они|-s---na--i:ѡно,оно|-s---fd--i:онои|-p---ma--i:оны,ѡни|-s---nn--i:ѡно,онъ
2208104;же;же;Df;---------n;no distractor
2208105;в;въ;R-;---------n;no distractor
2208106;недоѹмѣніи;недоумѣние;Nb;-s---nl--i;-s---ng--i:недоумѣния|-s---ni--i:недоѹмѣнїемъ|-s---na--i:недооумениѥ
2208107;ѿ;отъ;R-;---------n;no distractor
2208108;многа;мъногыи;A-;-s---mgpsi;-p---nlpsi:мнозѣхъ|-p---fapsi:многи,многы,мнози,мнѡги|-p---mnpsi:мънози|-p---mapsi:мъногы|-s---napsi:мъного|-p---ngpsi:многъ|-s---fapsi:мъногѹ|-p---mipsi:мнозѣми|-s---napwi:многое|-s---nnpsi:мъного|-p---mlpsi:мнозѣхъ|-s---nipwi:многымь,многымъ|-s---ngpwi:многааго,мъногаго|-s---nlpsi:мнозѣ,мноѕѣ,мноѕе|-s---mgpwi:мъногааго|-s---mnpsi:многъ|-p---fipwi:мънозѣми|-p---mdpwi:многыимъ|-s---fipti:многою|-p---mnpwi:мнозии,многїѧ,многия,многїа,многіе|-p---mdpsi:мъногомъ|-s---flpsi:мънозѣ|-s---mdpwi:мъногому|-p---fgpwi:мъногыхъ|-p---nacsi:множаиша|-s---fgpsi:мъногы|-p---qipwi:многими|-p---mipwi:многими,многыми,мнѡгими|-p---mgpwi:многыихъ|-p---mgpsi:многихъ|-p---ngpwi:многыихъ|-p---fapwi:многие,многия,многїе,многїа,многыѧ,многїи|-p---flpwi:многих|-s---nnpwi:многое,многоє|-p---fnpwi:многие,мнѡгїѧ|-s---mapsi:мъногъ|-p---ndpwi:многымъ|-p---nipwi:многыими|-s---mdpsi:многѹ|-s---mnpwi:многыи|-p---napwi:многаа,многаѧ,многїе,многыѧ,многие|-s---nlpwi:мнозѣмь|-s---flpwi:мнозѣи|-p---mapwi:многыꙗ,многїе,многыѧ,многїа,мнѡгиѧ|-p---nlpwi:многыхъ|-p---fdpwi:многым|-s---fgpwi:многыѧ|-p---nacwi:мнѡжаишаѧ,множаишаѧ|-s---fdcwi:множаишїи,мнѡжаишїи,мнѡжаищеи|-s---nipsi:мнѡземъ|-p---fdcwi:множаишим|-p---mdcwi:множаишим|-s---nicwi:множаишим|-s---mipwi:многым҃
2208109;плача;плачь;Nb;-s---mg--i;-s---mi--i:плачемъ,плачемь,плачьмь|-s---ma--i:плачь|-s---ml--i:плачи|-s---mn--i:плачь|-d---mg--i:плачю
2208110;не;не;Df;---------n;no distractor
2208111;можаше;мощи;V-;3siia----i;3spia----i:можеть,мѡжеть,можетъ,мѡжетъ,можете|3paia----i:могоша|3ppia----i:могуть,мѡгуть,могутъ,могꙋть|-sspamn-si:моглъ|1ppia----i:можемъ|3saia----i:може|2spma----i:мози|1spia----i:мо]гѹ|2spia----i:можеши,можьшь|-supamn-si:могъ|-sppamn-si:могы,мога|2ppia----i:можете,мозите,мѡжете|-pppamn-si:могуще,могуче,могѹще|1saia----i:могохъ|--pna----i:мощи|1dpia----i:можевѣ|3daia----i:можаста|2ppma----i:мозѣте|-pspamn-si:могли|-sppamn-wi:могыи,могїи|3piia----i:можахѹть|-sspann-si:могло|-sppamd-wi:могѹщѹѹмѹ|-sppafn-si:могꙋще,могущи|-sppamg-si:могѹща|-sppamg-wi:могѹщаго|-pppafa-si:могущи|-sppamd-si:могущю|-supamd-si:могшю|-pupamd-wi:могшим
2208112;к;къ;R-;---------n;no distractor
2208113;нимъ;и;Pp;3p---fd--i;3s---mg--i:него,нѣго,нево,негѡ,нѣво,нѥго,ѥ]го|3p---ml--i:нихъ,нихʼ,них҃|3s---ma--i:нь,не,и҃|3s---md--i:емоу,нему,нѣму,немѹ,нѥмѹ,немȣ,нѥмо,немꙋ,ѥмоу,нѣмѹ,нѣмꙋ|3p---fa--i:нѣ|3s---na--i:е же|3p---mg--i:нихъ,нїхъ,нихʼ|3p---ma--i:ихъ|3s---fl--i:неи,ней,нѥи,нѣи|3s---fi--i:нею,нѣю,нѥю|3p---mi--i:ними.|3p---fg--i:нихъ|3p---ng--i:ихъ|3d---ma--i:нѧ|3d---md--i:нима|3s---ng--i:него|3s---fg--i:нея,неꙗ,неѣ,нее,нѥꙗ,неи|3s---fa--i:ню|3s---fd--i:неи,нѥи|3s---ml--i:немь,немъ,нѣмь,нѣмъ,ньмь,нѥмь,немʼ,нем҃|3d---mi--i:нима|3d---mg--i:нее,нею|3p---fl--i:нихъ|3s---ni--i:имь,имъ|3p---fi--i:ними|3p---nl--i:нихъ|3p---na--i:ѧ,ꙗ|3s---nl--i:немъ,немь,нѥмь|3p---ni--i:ими|3s---nd--i:емѹ
2208114;ни;ни;Df;---------n;no distractor
2208115;провѣщати;провѣщати;V-;--pna----i;no distractor
2208116;но;нъ;C-;---------n;no distractor
2208117;в꙽малѣ;въмалѣ;Df;---------n;no distractor
2208118;ѿвѣща;отъвѣщати;V-;3saia----i;-supafn-si:ѿвѣщавши|-supamn-si:ѿвѣщавъ,ѿвѣщав꙽|2ppia----i:ѿвѣщаете|-pupamn-si:ѿвѣщав꙽ше|--pna----i:ѿвѣщати,ѿвещати|2spma----i:ѿвѣщаи|-pspamn-si:ѿвѣщали|-sspamn-si:ѿвѣщалъ|-sspafn-si:ѿвѣщала|3paia----i:ѿвѣщаша
